,random_choices,random_acc,uncertainty_choices,uncertainty_acc,mc_choices,mc_acc,mcvopt_choices,mcvopt_acc,vopt_choices,vopt_acc
169,3691,0.7998751170777396,4988,0.9163284420855448,5975,0.8635654074305339,115,0.8994692475803934,6507,0.8982204183577895
170,5618,0.8054948485794567,3756,0.9172650640024976,2933,0.8616921635966281,192,0.9000936621916953,4735,0.8997814548860443
171,6745,0.8095535435529191,2733,0.9175772713081486,4159,0.8635654074305339,4573,0.901966906025601,192,0.9000936621916953
172,447,0.8129878239150796,5702,0.9222603808929128,1946,0.8676241024039962,749,0.901966906025601,1049,0.9013424914142991
173,5076,0.8129878239150796,6401,0.9231970028098657,335,0.8685607243209491,6701,0.901966906025601,115,0.9007180768029972
174,813,0.8136122385263815,982,0.9222603808929128,1621,0.8688729316266001,1049,0.902279113331252,749,0.9013424914142991
175,4339,0.8139244458320325,663,0.9231970028098657,3489,0.8688729316266001,3682,0.9032157352482048,4573,0.9035279425538557
176,3070,0.8151732750546363,5826,0.9228847955042148,6386,0.8688729316266001,317,0.9032157352482048,3682,0.9041523571651576
177,4097,0.8151732750546363,6600,0.9231970028098657,2621,0.8666874804870434,6628,0.9038401498595067,4298,0.9041523571651576
178,5700,0.816734311582891,4537,0.9235092101155167,5971,0.8666874804870434,2131,0.9041523571651576,6628,0.9047767717764595
179,5245,0.8211052138620044,3231,0.9247580393381205,5265,0.8666874804870434,1151,0.9044645644708086,5856,0.9054011863877615
180,5539,0.8211052138620044,155,0.9244458320324695,5661,0.8729316266000624,5495,0.9044645644708086,1151,0.9044645644708086
181,3270,0.8204807992507025,614,0.9228847955042148,4640,0.8732438339057134,771,0.9038401498595067,771,0.9063378083047143
182,2510,0.8192319700280987,2960,0.9210115516703091,345,0.8732438339057134,5856,0.9050889790821105,2131,0.9063378083047143
183,6091,0.8192319700280987,936,0.921635966281611,4549,0.8735560412113643,4298,0.9050889790821105,541,0.9063378083047143
184,1149,0.81642210427724,5679,0.921635966281611,2948,0.8726194192944114,678,0.9050889790821105,5495,0.9041523571651576
185,1595,0.8189197627224477,5029,0.9219481735872619,352,0.8726194192944114,4649,0.9050889790821105,5188,0.9044645644708086
186,6396,0.8189197627224477,3757,0.9272556977833282,6411,0.8729316266000624,6109,0.9054011863877615,3849,0.9044645644708086
187,6769,0.8192319700280987,5535,0.9272556977833282,2402,0.8723072119887605,5745,0.9063378083047143,6109,0.9044645644708086
188,3477,0.8198563846394006,3027,0.9281923197002809,3829,0.8723072119887605,3849,0.9063378083047143,4649,0.9047767717764595
189,4182,0.8198563846394006,5101,0.9285045270059319,2499,0.8723072119887605,5170,0.9060256009990634,5275,0.9047767717764595
190,1462,0.8211052138620044,5092,0.9285045270059319,633,0.8741804558226662,1311,0.9063378083047143,490,0.9044645644708086
191,2054,0.8211052138620044,1603,0.9281923197002809,5813,0.8741804558226662,490,0.9063378083047143,2413,0.9041523571651576
192,1479,0.8226662503902591,6290,0.9285045270059319,2693,0.8741804558226662,166,0.9069622229160162,327,0.9041523571651576
193,6283,0.823602872307212,3921,0.9291289416172338,6347,0.8744926631283172,2413,0.9069622229160162,5910,0.9044645644708086
194,4521,0.8257883234467687,1631,0.9297533562285357,3243,0.8748048704339682,4726,0.9072744302216672,5745,0.9054011863877615
195,3528,0.8257883234467687,2583,0.9303777708398376,2496,0.8738682485170153,729,0.9072744302216672,4726,0.9054011863877615
196,5925,0.8279737745863254,5489,0.9306899781454886,4700,0.875741492350921,5188,0.9072744302216672,6262,0.9050889790821105
197,601,0.836403371838901,955,0.9310021854511396,350,0.8773025288791758,5275,0.9075866375273182,963,0.9060256009990634
198,6571,0.83609116453325,5112,0.9319388073680924,609,0.8779269434904777,6262,0.9072744302216672,2293,0.9060256009990634
199,158,0.83609116453325,3303,0.9322510146737434,5161,0.8782391507961286,5445,0.9072744302216672,1311,0.9057133936934124
200,5032,0.83609116453325,366,0.9322510146737434,1532,0.8819856384639401,5910,0.9072744302216672,729,0.9054011863877615
201,5524,0.8379644083671558,6497,0.9322510146737434,2498,0.8832344676865439,5059,0.9097720886668748,166,0.9066500156103653
202,3145,0.8382766156728068,5520,0.9306899781454886,3723,0.8844832969091476,990,0.908523259444271,990,0.9060256009990634
203,5266,0.8382766156728068,457,0.9313143927567905,3223,0.889478613799563,327,0.908523259444271,5445,0.9063378083047143
204,3437,0.8382766156728068,6590,0.9313143927567905,5637,0.8932251014673743,4851,0.908523259444271,4851,0.9063378083047143
205,4684,0.842959725257571,554,0.9316266000624415,1296,0.8926006868560724,4391,0.908523259444271,5309,0.9063378083047143
206,1597,0.843271932563222,3438,0.9316266000624415,2827,0.8935373087730253,1137,0.9082110521386201,1137,0.9063378083047143
207,5961,0.8467062129253825,3678,0.9316266000624415,6028,0.8935373087730253,2390,0.908835466749922,4391,0.9063378083047143
208,4848,0.8520137371214487,2335,0.9322510146737434,4755,0.8932251014673743,717,0.909147674055573,5059,0.908835466749922
209,3856,0.8520137371214487,1770,0.9328754292850453,1545,0.8929128941617234,1307,0.9060256009990634,5733,0.908835466749922
210,2171,0.8517015298157977,3622,0.9334998438963472,639,0.8929128941617234,6477,0.9060256009990634,6477,0.908835466749922
211,3415,0.8517015298157977,5842,0.9328754292850453,3381,0.8929128941617234,5733,0.9063378083047143,717,0.908835466749922
212,1265,0.8467062129253825,5131,0.9325632219793943,5492,0.8938495160786762,4547,0.9082110521386201,1307,0.9063378083047143
213,2388,0.8451451763971277,6005,0.9322510146737434,2044,0.8938495160786762,670,0.908523259444271,670,0.9066500156103653
214,1825,0.8467062129253825,6734,0.9325632219793943,4912,0.895410552606931,6053,0.908523259444271,1289,0.9054011863877615
215,6096,0.8485794567592881,109,0.9334998438963472,5826,0.8947861379956291,5336,0.9082110521386201,3405,0.9054011863877615
216,16,0.8482672494536372,3557,0.9338120512019982,6617,0.8944739306899782,1289,0.9072744302216672,5336,0.9050889790821105
217,4542,0.8479550421479862,1845,0.9347486731189509,778,0.8947861379956291,107,0.9100842959725257,6175,0.9047767717764595
218,6071,0.8479550421479862,4481,0.9350608804246019,236,0.8975960037464876,4873,0.9135185763346862,4132,0.9047767717764595
219,2340,0.8460817983140806,3374,0.9353730877302529,2259,0.9050889790821105,4132,0.9132063690290353,107,0.9075866375273182
220,5269,0.8463940056197315,533,0.9366219169528567,1703,0.9057133936934124,442,0.9132063690290353,3396,0.9075866375273182
221,3198,0.8463940056197315,3671,0.9356852950359038,380,0.9050889790821105,3600,0.9135185763346862,4547,0.909147674055573
222,939,0.8457695910084296,6667,0.9363097096472057,3127,0.9054011863877615,3405,0.9132063690290353,3600,0.9094598813612238
223,5575,0.8460817983140806,3753,0.9363097096472057,1399,0.9057133936934124,6190,0.9132063690290353,3927,0.9094598813612238
224,6345,0.8460817983140806,2485,0.9369341242585076,5034,0.9057133936934124,3396,0.9132063690290353,4917,0.9100842959725257
